,date,temperature_2m,dew_point_2m,relative_humidity_2m,apparent_temperature,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration,wet_bulb_temperature_2m,boundary_layer_height,shortwave_radiation,diffuse_radiation,global_tilted_irradiance,shortwave_radiation_instant,diffuse_radiation_instant,global_tilted_irradiance_instant,direct_radiation,direct_normal_irradiance,terrestrial_radiation,direct_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,pressure_msl
0,2021-09-07 00:00:00+00:00,27.088999,23.989,83.18579,31.729336,1003.13,25.0,10.0,1.0,0.017804699,0.6020503,9.957108,49.398785,23.4,0.0,0.0,24.789478,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.1
1,2021-09-07 01:00:00+00:00,27.239,23.689,80.9825,31.846409,1003.5309,17.0,13.0,12.0,0.01847747,0.6869695,8.913181,46.636536,20.519999,0.0,0.0,24.619911,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.5
2,2021-09-07 02:00:00+00:00,27.139,22.939,77.85239,30.887413,1004.22076,24.0,18.0,18.0,0.033986967,0.7954302,11.720751,42.510403,24.48,0.0,0.0,24.074501,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.2
3,2021-09-07 03:00:00+00:00,26.739,22.489,77.558205,29.737156,1004.8016,17.0,11.0,12.0,0.04554915,0.78734255,15.077082,33.310646,32.039997,0.0,0.0,23.650734,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8
4,2021-09-07 04:00:00+00:00,26.338999,22.539,79.65011,29.214397,1005.08545,12.0,9.0,6.0,0.04254967,0.6973436,16.1198,29.427368,34.92,0.0,0.0,23.565586,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.1
5,2021-09-07 05:00:00+00:00,26.039,22.338999,80.09523,28.82566,1004.7783,18.0,1.0,1.0,0.04034273,0.670141,15.94601,28.30066,34.56,0.0,0.0,23.340351,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8
6,2021-09-07 06:00:00+00:00,25.838999,21.939,79.09832,28.400562,1004.0786,23.0,7.0,5.0,0.0426202,0.6954632,15.94601,28.30066,34.2,0.0,0.0,23.008774,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.1
7,2021-09-07 07:00:00+00:00,25.838999,21.689,77.89995,28.461506,1003.68256,26.0,15.0,22.0,0.04147714,0.73535466,14.57889,32.905247,34.2,0.0,0.0,22.84066,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
8,2021-09-07 08:00:00+00:00,25.639,21.939,80.04192,28.384056,1003.67596,25.0,16.0,23.0,0.036231313,0.65625334,14.689588,36.027473,31.319998,0.0,0.0,22.948809,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
9,2021-09-07 09:00:00+00:00,25.588999,21.989,80.525024,28.296139,1003.6741,23.0,13.0,20.0,0.036232807,0.6384716,15.141414,28.392921,32.760002,0.0,0.0,22.967995,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
10,2021-09-07 10:00:00+00:00,25.639,21.639,78.588684,28.105946,1003.87396,19.0,13.0,16.0,0.042143095,0.70405865,15.459054,27.758451,32.760002,0.0,0.0,22.746086,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9
11,2021-09-07 11:00:00+00:00,25.789,21.639,77.892654,28.137802,1004.27496,23.0,8.0,21.0,0.06904052,0.73342824,16.267857,24.863682,34.92,1.0,0.0,22.791918,175.0,12.0,8.0,12.0,27.316566,18.211044,14.911236,4.0,41.683502,70.57343,9.105522,51.796043,160.652,1014.3
12,2021-09-07 12:00:00+00:00,27.338999,21.889,72.186844,29.730873,1004.72253,7.0,4.0,3.0,0.1515679,1.0107689,16.904673,26.564985,38.519997,1.0,3600.0,23.439543,405.0,149.0,57.0,149.00002,222.69946,85.193756,222.69948,92.0,382.35422,324.18216,137.5057,571.47705,484.53146,1014.7
13,2021-09-07 13:00:00+00:00,28.739,21.739,65.923,30.860973,1004.96655,2.0,1.0,1.0,0.31792954,1.343493,18.171976,33.6901,43.56,1.0,3600.0,23.79432,675.0,396.0,90.0,396.0,485.54233,110.35053,485.54233,306.0,649.4504,634.8219,375.1918,796.3022,778.36597,1014.9
14,2021-09-07 14:00:00+00:00,30.139,21.189,58.79392,32.542606,1005.111,2.0,2.0,0.0,0.4845707,1.7609882,16.80857,43.26433,43.199997,1.0,3600.0,23.920956,880.0,624.0,102.0,624.0,704.6228,115.17873,704.6228,522.0,777.0173,905.1601,589.4441,877.41034,1022.1097,1015.0
15,2021-09-07 15:00:00+00:00,31.289,20.639,53.222958,34.47239,1005.3463,5.0,4.0,3.0,0.6237569,2.1346507,15.94601,61.69934,41.760002,1.0,3600.0,23.982948,1050.0,803.0,114.0,803.0,862.23456,122.40939,862.23456,689.0,831.299,1116.7521,739.8252,892.6211,1199.1311,1015.2
16,2021-09-07 16:00:00+00:00,31.939,20.239,50.043762,35.496624,1005.3671,4.0,3.0,3.0,0.705561,2.3653095,15.629971,75.32356,41.039997,1.0,3600.0,23.97191,1200.0,903.0,123.0,903.0,933.35114,127.1342,933.35114,780.0,837.33704,1255.158,806.2169,865.48114,1297.3456,1015.2
17,2021-09-07 17:00:00+00:00,32.139,20.088999,49.023537,35.807587,1004.6802,5.0,4.0,5.0,0.74850684,2.4410565,16.263872,84.92049,42.12,1.0,3600.0,23.954027,1225.0,960.0,125.0,960.0,959.3529,124.91574,959.3529,835.0,858.2662,1310.9248,834.43713,857.6876,1310.0411,1014.5
18,2021-09-07 18:00:00+00:00,31.639,20.739,52.496796,35.388805,1004.07025,20.0,15.0,12.0,0.7019356,2.2112217,16.215992,87.45525,42.12,1.0,3600.0,24.15857,1195.0,910.0,121.0,910.0,878.7961,116.85091,878.7961,789.0,830.44293,1280.2352,761.9452,801.96704,1236.336,1013.9
19,2021-09-07 19:00:00+00:00,31.189,21.139,55.198242,34.564342,1003.46155,21.0,19.0,12.0,0.5915588,2.03284,14.869351,83.047134,41.760002,1.0,3600.0,24.241915,1290.0,756.0,136.0,756.0,701.5459,126.204025,701.5459,620.0,717.02783,1165.1653,575.34186,665.38086,1081.2393,1013.3
20,2021-09-07 20:00:00+00:00,30.639,21.439,58.015774,33.3751,1002.94855,15.0,14.0,12.0,0.47745928,1.8462181,14.618837,80.07382,38.88,1.0,3600.0,24.237162,1210.0,599.0,127.0,599.0,526.2531,111.5762,526.2531,472.0,653.3221,973.5443,414.6769,573.97797,855.31006,1012.8
21,2021-09-07 21:00:00+00:00,30.039,22.289,63.243393,33.156513,1002.83026,7.0,7.0,2.0,0.35456178,1.5617023,13.441071,82.30404,37.079998,1.0,3600.0,24.558947,695.0,443.0,104.0,443.00003,353.907,83.08427,353.90704,339.0,635.8717,718.42346,270.82275,507.9898,573.93933,1012.7
22,2021-09-07 22:00:00+00:00,28.838999,23.189,71.57905,32.852978,1002.69226,9.0,9.0,3.0,0.18718642,1.1268444,10.8955765,82.40546,32.760002,1.0,3600.0,24.754568,480.0,230.0,71.0,229.99997,141.30153,43.619167,141.30151,159.0,513.6066,417.1825,97.682365,315.53656,256.29794,1012.6
23,2021-09-07 23:00:00+00:00,27.588999,23.588999,78.863075,32.039738,1003.04736,15.0,12.0,12.0,0.055181086,0.7793162,9.565437,70.20104,25.199999,0.0,1210.9987,24.650545,300.0,40.0,21.0,39.999992,0.0,0.0,0.0,19.0,144.50319,118.559715,0.0,0.0,0.0,1013.0
24,2021-09-08 00:00:00+00:00,27.338999,23.689,80.5092,32.015976,1004.02936,29.0,14.0,8.0,0.017702643,0.70819664,8.435069,39.805527,20.16,0.0,0.0,24.648228,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0
25,2021-09-08 01:00:00+00:00,27.239,23.838999,81.71679,31.88348,1004.81805,28.0,19.0,25.0,0.018506503,0.66043496,9.290511,35.537766,18.359999,0.0,0.0,24.725,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8
26,2021-09-08 02:00:00+00:00,27.189,22.838999,77.15557,30.804535,1005.8066,24.0,21.0,14.0,0.03739613,0.82286906,12.229406,47.385983,24.84,0.0,0.0,24.021652,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8
27,2021-09-08 03:00:00+00:00,26.588999,23.338999,82.37969,30.759033,1005.8858,27.0,23.0,13.0,0.020139264,0.61270833,10.464797,40.814987,25.56,0.0,0.0,24.191648,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.9
28,2021-09-08 04:00:00+00:00,25.739,23.389,86.88614,30.014381,1005.75824,36.0,29.0,25.0,0.009673022,0.4337027,9.957108,40.601215,24.119999,0.0,0.0,23.994022,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8
29,2021-09-08 05:00:00+00:00,25.789,22.588999,82.53418,29.268295,1005.2651,26.0,22.0,18.0,0.023698902,0.5793891,12.181625,18.970512,24.84,0.0,0.0,23.440113,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.3
30,2021-09-08 06:00:00+00:00,25.639,22.689,83.77856,29.070889,1004.8641,31.0,25.0,25.0,0.022727823,0.5333481,12.904882,22.988754,26.64,0.0,0.0,23.467436,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.9
31,2021-09-08 07:00:00+00:00,25.489,22.689,84.52799,29.018051,1004.1659,30.0,14.0,27.0,0.019286228,0.50420475,12.24,28.072395,26.64,0.0,0.0,23.425285,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.2
32,2021-09-08 08:00:00+00:00,25.289,22.539,84.76376,28.574139,1003.6643,31.0,12.0,27.0,0.02109006,0.4906714,13.32,18.924751,27.72,0.0,0.0,23.2633,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
33,2021-09-08 09:00:00+00:00,25.139,22.139,83.46835,28.227997,1003.65924,24.0,16.0,20.0,0.023252243,0.52768636,13.1041975,15.945477,27.72,0.0,0.0,22.939985,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
34,2021-09-08 10:00:00+00:00,25.239,21.639,80.47919,27.859589,1004.0585,27.0,12.0,23.0,0.033740826,0.6268439,14.408997,12.99463,29.519999,0.0,0.0,22.625162,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.1
35,2021-09-08 11:00:00+00:00,25.588999,21.289,77.15111,28.132858,1004.26807,16.0,6.0,13.0,0.0634035,0.74913263,13.627795,12.200457,29.88,1.0,0.0,22.497297,95.0,11.0,7.0,11.000002,25.05594,15.944689,13.64279,4.0,41.81086,70.21719,9.111251,51.85606,159.94162,1014.3
36,2021-09-08 12:00:00+00:00,27.338999,21.139,68.948166,29.95605,1004.8215,21.0,3.0,15.0,0.14698136,1.1285462,12.55879,27.29949,28.44,1.0,3600.0,22.960695,235.0,154.0,57.0,154.0,230.36266,85.2641,230.36266,97.0,404.04266,323.619,145.09856,604.39185,484.0891,1014.8
37,2021-09-08 13:00:00+00:00,28.639,21.689,66.10426,31.3667,1005.45825,5.0,0.0,5.0,0.29750296,1.3286412,13.830749,38.65983,34.92,1.0,3600.0,23.730488,560.0,377.0,99.0,377.0,462.32108,121.40527,462.32108,278.0,590.6731,634.4484,340.9158,724.3518,778.03424,1015.4
38,2021-09-08 14:00:00+00:00,29.989,21.539,60.588123,33.2007,1005.9975,9.0,7.0,6.0,0.46648675,1.6698427,12.413477,60.461315,34.56,1.0,3600.0,24.082066,800.0,615.0,108.0,615.0,694.4629,121.95446,694.4629,507.0,755.3641,904.8148,572.5084,852.96313,1021.7242,1015.9
39,2021-09-08 15:00:00+00:00,30.838999,21.239,56.657738,34.654293,1006.02496,15.0,11.0,13.0,0.5744971,1.9278269,12.313893,74.74483,33.48,1.0,3600.0,24.184376,1005.0,750.0,120.0,750.0,805.26807,128.8429,805.26807,630.0,760.83124,1116.2709,676.4252,816.8975,1198.5297,1015.9
40,2021-09-08 16:00:00+00:00,31.239,21.289,55.55008,35.521446,1005.7408,25.0,8.0,24.0,0.642126,2.022586,12.599999,90.0,34.56,1.0,3600.0,24.347172,1185.0,838.0,133.0,838.0,866.0559,137.45279,866.0559,705.0,757.6781,1254.3857,728.6031,783.04486,1296.3821,1015.6
41,2021-09-08 17:00:00+00:00,31.389,21.289,55.0779,35.496128,1005.15137,7.0,3.0,6.0,0.63883597,2.0615518,13.138765,99.46225,35.64,1.0,3600.0,24.39702,1335.0,823.0,165.0,823.0,822.28784,164.85722,822.28784,658.0,677.30023,1309.7269,657.4306,676.7142,1308.5936,1015.0
42,2021-09-08 18:00:00+00:00,31.539,21.039,53.778828,35.859543,1004.26483,1.0,0.0,1.0,0.6841234,2.1393337,13.32,108.92474,36.36,1.0,3600.0,24.299932,1340.0,892.0,122.0,892.0,861.16907,117.78321,861.16907,770.0,811.95795,1278.5051,743.38586,783.89355,1234.3152,1014.1
43,2021-09-08 19:00:00+00:00,31.088999,21.439,56.54415,35.462246,1003.6562,0.0,0.0,0.0,0.6355861,1.9605422,12.641076,109.98319,36.36,1.0,3600.0,24.386423,1245.0,841.0,110.0,841.0,780.0766,102.03142,780.0766,731.0,847.52875,1162.8336,678.04517,786.1324,1078.5961,1013.5
44,2021-09-08 20:00:00+00:00,30.439,22.338999,61.997208,34.702957,1003.1402,3.0,3.0,0.0,0.5111218,1.6520255,10.966713,113.19862,34.2,1.0,3600.0,24.719284,1090.0,683.0,102.0,683.0,599.57935,89.54186,599.57935,581.0,807.06213,970.58417,510.03748,708.48865,852.0383,1013.0
45,2021-09-08 21:00:00+00:00,29.588999,22.789,66.90333,33.626854,1003.1125,8.0,7.0,1.0,0.3438303,1.370275,9.107359,108.43504,30.239998,1.0,3600.0,24.72959,875.0,459.0,88.0,459.0,366.0414,70.17788,366.0414,371.0,699.7349,714.84784,295.86356,558.0217,570.0739,1013.0
46,2021-09-08 22:00:00+00:00,28.639,23.289,72.852905,33.303074,1003.0817,2.0,1.0,1.0,0.1694007,1.0639441,6.849467,93.012726,24.48,1.0,3600.0,24.75948,425.0,225.0,65.0,224.99998,137.2263,39.643154,137.2263,160.0,522.2753,413.0504,97.58315,318.53296,251.91727,1013.0
47,2021-09-08 23:00:00+00:00,27.139,23.838999,82.197556,32.05619,1003.23065,5.0,2.0,4.0,0.042418923,0.63931537,7.42159,50.906155,17.28,0.0,1308.9424,24.69713,265.0,39.0,19.0,39.0,0.0,0.0,0.0,20.0,154.0795,116.3547,0.0,0.0,0.0,1013.2
48,2021-09-09 00:00:00+00:00,26.838999,24.338999,86.20813,32.55732,1004.0127,10.0,5.0,8.0,0.0,0.48662758,4.072935,44.999897,20.519999,0.0,0.0,24.973948,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0
49,2021-09-09 01:00:00+00:00,26.389,23.588999,84.62331,30.823925,1004.889,36.0,24.0,34.0,0.013670838,0.52842164,9.686609,41.98713,19.44,0.0,0.0,24.313187,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.9
50,2021-09-09 02:00:00+00:00,26.189,23.588999,85.62869,30.592388,1005.37744,30.0,25.0,12.0,0.012250263,0.48808408,9.904906,19.093594,19.8,0.0,0.0,24.258947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
51,2021-09-09 03:00:00+00:00,25.539,23.489,88.45539,29.760891,1005.55365,27.0,19.0,19.0,0.008271827,0.37730408,10.739833,13.5704565,21.599998,0.0,0.0,24.013956,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6
52,2021-09-09 04:00:00+00:00,25.489,23.439,88.45133,29.98478,1005.35406,25.0,16.0,21.0,0.0040219114,0.37632155,8.654986,16.927603,21.24,0.0,0.0,23.96433,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
53,2021-09-09 05:00:00+00:00,25.389,23.389,88.71054,30.097595,1005.0535,23.0,10.0,21.0,4.527001e-05,0.36570215,6.9899354,11.888645,16.919998,0.0,0.0,23.90165,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.1
54,2021-09-09 06:00:00+00:00,25.088999,23.389,90.308685,29.97084,1004.5484,32.0,9.0,28.0,0.0,0.30838776,5.8048253,7.12493,13.32,0.0,0.0,23.82428,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.6
55,2021-09-09 07:00:00+00:00,25.088999,23.289,89.76515,29.851028,1003.85535,34.0,14.0,30.0,0.0,0.32568717,6.2145634,10.007925,11.159999,0.0,0.0,23.750448,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9
56,2021-09-09 08:00:00+00:00,25.239,23.239,88.6986,29.843075,1003.6624,68.0,13.0,27.0,0.00014423176,0.36284828,7.0911775,23.962492,12.959999,0.0,0.0,23.752733,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.7
57,2021-09-09 09:00:00+00:00,25.088999,23.139,88.95522,29.585518,1003.85535,31.0,14.0,14.0,0.0003738892,0.35146546,7.42159,22.833694,13.679999,0.0,0.0,23.64035,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9
58,2021-09-09 10:00:00+00:00,24.789,22.838999,88.93178,28.955666,1004.1427,73.0,15.0,18.0,0.0022774336,0.34598732,8.473393,12.26477,15.84,0.0,0.0,23.34242,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.2
59,2021-09-09 11:00:00+00:00,25.139,22.639,86.0448,29.023678,1004.5503,34.0,14.0,19.0,0.033714328,0.44542503,9.605998,12.99463,19.08,1.0,0.0,23.292616,40.0,12.0,8.0,12.0,27.350811,18.233873,14.855287,4.0,41.93735,69.86732,9.116937,51.91595,159.24397,1014.6
60,2021-09-09 12:00:00+00:00,26.939,22.739,77.82327,30.998356,1005.2043,88.0,6.0,5.0,0.1132413,0.7872095,8.78872,34.9921,22.319998,1.0,3600.0,23.879473,205.0,141.0,53.0,140.99998,211.08734,79.34489,211.08731,88.0,367.37708,323.06082,131.74245,549.9904,483.64572,1015.2
61,2021-09-09 13:00:00+00:00,28.338999,22.838999,72.14302,32.287945,1005.8444,79.0,8.0,3.0,0.27589527,1.0729897,9.931042,46.468742,26.28,1.0,3600.0,24.371094,495.0,375.0,93.0,375.0,459.9397,114.06505,459.9397,282.0,599.8429,634.06635,345.87466,735.7108,777.6861,1015.8
62,2021-09-09 14:00:00+00:00,29.588999,22.439,65.496994,33.382866,1006.4793,70.0,13.0,6.0,0.41883245,1.428549,9.793058,72.89719,27.72,1.0,3600.0,24.50792,730.0,560.0,128.0,560.0,632.3561,144.53853,632.3561,432.0,644.2199,904.44476,487.81754,727.45776,1021.30554,1016.4
63,2021-09-09 15:00:00+00:00,30.489,22.139,61.071907,35.105057,1006.5088,61.0,18.0,13.0,0.5623214,1.6971219,10.495713,95.906044,29.88,1.0,3600.0,24.612316,820.0,751.0,147.0,751.0,806.282,157.82083,806.282,604.0,730.1505,1115.7485,648.4611,783.8977,1197.88,1016.4
64,2021-09-09 16:00:00+00:00,30.639,22.289,61.105442,35.732162,1006.3155,69.0,20.0,20.0,0.6321912,1.7102175,11.503113,110.13639,32.760002,1.0,3600.0,24.753218,865.0,850.0,205.0,850.0,878.3422,211.83548,878.3422,645.0,694.0112,1253.5581,666.5068,717.15216,1295.3564,1016.2
65,2021-09-09 17:00:00+00:00,30.338999,22.739,63.886738,35.514748,1005.90985,68.0,15.0,20.0,0.6088881,1.5608778,11.609651,119.74479,33.48,1.0,3600.0,24.936243,930.0,822.0,194.0,822.0,821.128,193.79419,821.128,628.0,647.38055,1308.4604,627.3338,646.6938,1307.0724,1015.8
66,2021-09-09 18:00:00+00:00,29.939,22.989,66.36818,35.080654,1005.00574,47.0,14.0,17.0,0.54710805,1.4206717,9.793059,126.027466,33.12,1.0,3600.0,24.96746,1005.0,737.0,196.0,737.0,711.3206,189.17076,711.3206,541.0,571.58276,1276.6981,522.1499,551.66705,1232.214,1014.9
67,2021-09-09 19:00:00+00:00,30.289,23.039,65.245026,35.7043,1004.3238,25.0,10.0,16.0,0.56292087,1.4978375,9.1641035,135.0001,28.8,1.0,3600.0,25.10959,1030.0,761.0,135.0,761.0,705.55176,125.16359,705.55176,626.0,727.67706,1160.4196,580.3882,674.65686,1075.8688,1014.2
68,2021-09-09 20:00:00+00:00,29.838999,22.989,66.75094,34.29352,1003.91296,43.0,11.0,15.0,0.44382802,1.3964698,8.913181,136.63654,27.72,1.0,3600.0,24.935982,935.0,596.0,134.0,596.0,522.78485,117.53887,522.78485,462.0,644.1137,967.53845,405.24597,564.9881,848.6819,1013.8
69,2021-09-09 21:00:00+00:00,28.889,23.439,72.457504,33.49028,1003.486,29.0,5.0,6.0,0.28783652,1.0951495,7.8954163,136.8476,25.919998,1.0,3600.0,24.934654,740.0,387.0,103.0,387.0,308.06406,81.9912,308.06406,284.0,538.6791,711.1914,226.07283,428.8053,566.1305,1013.4
70,2021-09-09 22:00:00+00:00,28.039,23.689,77.28197,33.14358,1003.65625,16.0,2.0,2.0,0.15442686,0.859854,5.495161,121.60746,21.96,1.0,3600.0,24.849684,445.0,216.0,68.0,216.0,130.74132,41.1593,130.74132,148.0,488.32886,408.84332,89.58201,295.5776,247.46628,1013.6
71,2021-09-09 23:00:00+00:00,26.439,24.039,86.68919,32.01543,1003.50433,7.0,4.0,1.0,0.027165527,0.45875502,3.7585104,73.300674,14.759999,0.0,1086.219,24.650806,155.0,37.0,19.0,37.0,0.0,0.0,0.0,18.0,140.5174,114.115295,0.0,0.0,0.0,1013.5
72,2021-09-10 00:00:00+00:00,26.088999,24.039,88.49991,31.718796,1004.48285,30.0,1.0,2.0,0.0,0.38825512,3.396233,32.005356,10.440001,0.0,0.0,24.559853,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.5
73,2021-09-10 01:00:00+00:00,26.338999,23.739,85.64356,31.3796,1005.08545,86.0,1.0,2.0,0.0025516818,0.4919021,6.162207,6.70975,11.5199995,0.0,0.0,24.407192,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.1
74,2021-09-10 02:00:00+00:00,25.789,23.189,85.58892,30.230919,1005.76013,85.0,2.0,4.0,0.007021266,0.47802544,7.9932976,7.7650824,15.4800005,0.0,0.0,23.863659,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8
75,2021-09-10 03:00:00+00:00,25.739,22.639,83.0308,29.759377,1006.05524,68.0,8.0,3.0,0.012687822,0.561249,8.669949,4.763556,17.28,0.0,0.0,23.460724,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.1
76,2021-09-10 04:00:00+00:00,25.838999,22.489,81.79176,29.674175,1006.25684,84.0,20.0,13.0,0.016856259,0.6058123,9.346143,15.642312,18.359999,0.0,0.0,23.385073,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3
77,2021-09-10 05:00:00+00:00,25.639,22.439,82.51639,29.28265,1006.2502,87.0,32.0,28.0,0.018705342,0.57486176,10.464797,26.564985,21.96,0.0,0.0,23.292646,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3
78,2021-09-10 06:00:00+00:00,25.039,22.439,85.51398,28.588844,1005.83405,99.0,97.0,31.0,0.014088575,0.45963573,11.113451,24.904745,23.4,0.0,0.0,23.122654,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.9
79,2021-09-10 07:00:00+00:00,25.139,22.789,86.83121,28.867352,1005.04535,58.0,7.0,25.0,0.0120313605,0.42031813,11.27553,16.699326,24.48,0.0,0.0,23.399996,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.1
80,2021-09-10 08:00:00+00:00,24.939,22.789,87.87251,28.664268,1004.64233,74.0,9.0,19.0,0.00985556,0.38250303,11.298495,22.47948,22.319998,0.0,0.0,23.34602,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.7
81,2021-09-10 09:00:00+00:00,25.088999,22.639,86.30148,28.658096,1004.84546,82.0,19.0,15.0,0.014093571,0.43593407,11.770403,23.428713,23.759998,0.0,0.0,23.27887,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.9
82,2021-09-10 10:00:00+00:00,25.039,22.539,86.03511,28.563343,1005.339,87.0,18.0,19.0,0.014374305,0.44309568,11.681987,33.6901,23.759998,0.0,0.0,23.193748,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4
83,2021-09-10 11:00:00+00:00,25.039,22.439,85.51398,28.482635,1005.735,90.0,11.0,19.0,0.039423183,0.45963573,11.841756,19.536749,24.119999,1.0,0.0,23.122654,40.0,11.0,8.0,11.000001,25.087248,18.245272,13.592159,3.0,31.5475,69.521965,6.841977,38.981693,158.55588,1015.8
84,2021-09-10 12:00:00+00:00,27.289,22.689,76.010025,31.412548,1006.2059,92.0,3.0,3.0,0.118451335,0.8692162,8.14587,44.999897,24.48,1.0,3600.0,23.95084,135.0,149.0,64.0,149.0,223.24089,95.8887,223.24089,85.0,355.64896,322.50552,127.35218,532.855,483.19745,1016.2
85,2021-09-10 13:00:00+00:00,28.338999,23.139,73.46498,32.382378,1006.9337,85.0,22.0,4.0,0.27578387,1.0220404,10.495713,59.03632,29.519999,1.0,3600.0,24.56895,455.0,377.0,93.0,377.0,462.46182,114.0821,462.46182,284.0,604.7887,633.6711,348.37973,741.8878,777.3175,1016.9
86,2021-09-10 14:00:00+00:00,29.439,23.088999,68.721565,33.716167,1006.8708,86.0,5.0,12.0,0.42384538,1.2838314,9.793058,72.89719,31.68,1.0,3600.0,24.87495,730.0,578.0,151.0,578.0,652.67865,170.50946,652.67865,427.0,637.3761,904.0465,482.16916,719.7262,1020.8509,1016.8
